scenario,dimension,max_iterations_limit,pid_config,Kp,Ki,Kd,mode,trial_id,success,path_length,planning_time,iterations,tree_nodes,smoothness,clearance,convergence_time,first_solution_iter,avg_tracking_error,oscillation_count,oscillation_rate,failure_mode,final_ellipsoid_volume,effective_sampling_ratio,samples_in_ellipsoid,total_samples_attempted,esr_tree_A,esr_tree_B
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,11,True,2712.9583907203223,2.004256248474121,570,715,48.11186102783144,25.673447958530524,1.2493157386779785,370.0,519.3696208441138,91,0.15964912280701754,none,46110945.142648034,0.9815465729349736,1117,1138,0.9824253075571178,0.9806678383128296
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,12,True,2863.2971381203324,2.9419469833374023,750,1101,36.86601986640638,33.84339983155692,2.841871738433838,730.0,555.2678240501807,158,0.21066666666666667,none,45514359.386939034,0.9906666666666667,1486,1500,0.9906666666666667,0.9906666666666667
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,13,True,2591.7293095723376,1.1911137104034424,338,438,40.506358207074676,28.52978689917628,0.4770956039428711,138.0,505.39075064821566,69,0.20414201183431951,none,45904342.99070587,0.9703264094955489,654,674,0.973293768545994,0.9673590504451038
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,14,True,2818.9614034044307,2.3414387702941895,608,859,40.19281243491019,30.589382900717005,1.5135738849639893,408.0,525.2566130516524,127,0.20888157894736842,none,45990857.98921819,0.9884678747940692,1200,1214,0.9917627677100495,0.985172981878089
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,15,True,2786.9392263706504,0.9786105155944824,276,342,43.54177911059697,27.639743714267404,0.2816746234893799,76.0,456.5399658059496,34,0.12318840579710146,none,46121686.393772125,0.9727272727272728,535,550,0.9745454545454545,0.9709090909090909
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,16,True,2368.7781599194705,2.9623751640319824,750,1082,39.983905191021336,27.104335201919515,2.4215807914733887,634.0,560.6222982742726,183,0.244,none,45995257.648612246,0.99,1485,1500,0.9853333333333333,0.9946666666666667
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,17,True,2519.150136816606,1.0461623668670654,287,397,38.74127624349866,33.78037649797916,0.3348987102508545,87.0,477.4960126442721,54,0.18815331010452963,none,45162217.39098652,0.9597902097902098,549,572,0.958041958041958,0.9615384615384616
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,18,True,2377.8125738294225,2.3530189990997314,660,838,38.894699188892616,28.26581338001114,1.5989322662353516,460.0,534.5764040330746,144,0.21818181818181817,none,44762300.33556287,0.9916540212443096,1307,1318,0.9954476479514416,0.9878603945371776
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,19,False,inf,2.9398162364959717,750,1076,inf,0.0,inf,inf,523.7123406224158,165,0.22,divergence,46065682.51356004,0.9913333333333333,1487,1500,0.988,0.9946666666666667
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,20,True,2469.3243848206066,2.0438878536224365,558,770,40.76521073592991,33.3327295003387,1.261826992034912,358.0,509.1304687434043,111,0.1989247311827957,none,46615303.2892609,0.9865350089766607,1099,1114,0.9856373429084381,0.9874326750448833
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,21,True,2453.531262067174,2.5964486598968506,677,967,38.53827356349608,30.382482886721192,1.7611274719238281,477.0,554.3182926509285,152,0.22451994091580502,none,46323759.30024154,0.9837278106508875,1330,1352,0.9807692307692307,0.9866863905325444
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,22,True,2478.9586815777598,1.0987882614135742,318,391,39.068947120146504,27.975093350558204,0.3890242576599121,118.0,484.2697563156364,54,0.16981132075471697,none,45823027.97354119,0.9700315457413249,615,634,0.9810725552050473,0.9589905362776026
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,23,True,3262.7806530743555,2.823537588119507,750,1020,40.62598629743308,34.14089978498424,2.309893846511841,629.0,580.1835090638094,166,0.22133333333333333,none,47126102.44432386,0.988,1482,1500,0.984,0.992
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,24,True,2367.4852745944895,1.765920877456665,466,681,47.36867925574713,33.50698506269566,1.0063364505767822,266.0,502.401135523047,105,0.22532188841201717,none,44731574.947994955,0.9838709677419355,915,930,0.9827956989247312,0.9849462365591398
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,25,True,2548.404180336169,2.1405515670776367,565,829,36.51254679760257,33.21049461411295,1.333033800125122,365.0,531.0093519313868,127,0.2247787610619469,none,45765938.18219185,0.9884751773049646,1115,1128,0.9911347517730497,0.9858156028368794
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,26,True,2494.8668563890965,2.3319334983825684,637,876,45.129571039325796,30.655904297719793,1.5478057861328125,437.0,509.1582771146907,115,0.18053375196232338,none,45985800.56335334,0.9787735849056604,1245,1272,0.9874213836477987,0.970125786163522
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,27,True,2894.392052261999,1.784304141998291,490,667,37.184852929640435,29.21204772949586,1.025522232055664,290.0,508.21892936903464,115,0.23469387755102042,none,45566105.93058575,0.9795501022494888,958,978,0.9775051124744376,0.9815950920245399
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,28,False,inf,2.8439559936523438,750,1015,inf,0.0,inf,inf,516.0277967718794,160,0.21333333333333335,divergence,45700446.015985884,0.9866666666666667,1480,1500,0.984,0.9893333333333333
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,29,True,2365.9181401512005,2.8797695636749268,750,1063,35.73988209755266,34.33446119462502,2.7580270767211914,720.0,508.4535919689987,159,0.212,none,45941048.376359195,0.99,1485,1500,0.9933333333333333,0.9866666666666667
二维高密度场景,2,750,P1_VeryLow,0.05,0.01,0.02,custom_pid,30,True,2684.447550949426,1.4006931781768799,371,533,41.57251157421596,32.881512695685785,0.6420578956604004,171.0,508.2588772117526,85,0.22911051212938005,none,45494094.1444639,0.981081081081081,726,740,0.9756756756756757,0.9864864864864865
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,1,True,2551.8069196309016,1.125443935394287,318,394,41.75062119268719,29.447732302958745,0.4132852554321289,118.0,466.1531134270971,59,0.18553459119496854,none,45746923.25040689,0.973186119873817,617,634,0.9905362776025236,0.9558359621451105
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,2,True,2452.550798810614,1.6223795413970947,459,603,35.30880677535305,31.200796687800924,0.8939034938812256,259.0,503.3630201153008,100,0.2178649237472767,none,45901328.31548706,0.9759825327510917,894,916,0.9737991266375546,0.9781659388646288
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,3,True,2432.247571408289,2.9393091201782227,750,1080,39.646656263332055,31.522142950057813,2.3338005542755127,614.0,543.2249681615132,170,0.22666666666666666,none,46056343.28944462,0.9913333333333333,1487,1500,0.9866666666666667,0.996
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,4,True,3197.6933336256457,1.9587912559509277,530,751,36.902965222450185,29.250731052840752,1.1804027557373047,330.0,520.6980388006965,111,0.20943396226415095,none,46494121.83536091,0.9820415879017014,1039,1058,0.9848771266540642,0.9792060491493384
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,5,True,2516.835871418381,1.6405746936798096,449,645,37.77783397437026,30.278288467142303,0.902357816696167,249.0,495.6423911095268,88,0.19599109131403117,none,45914815.00800358,0.9832589285714286,881,896,0.9866071428571429,0.9799107142857143
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,6,True,2948.0321973517634,1.1932923793792725,358,453,41.516239575725706,29.786939336559975,0.5399913787841797,158.0,464.88991620743167,75,0.20949720670391062,none,45515535.406536594,0.9733893557422969,695,714,0.969187675070028,0.9775910364145658
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,7,True,2740.8943607094034,2.8090755939483643,750,1051,34.80278455065781,29.71194700149642,2.1926019191741943,605.0,539.6272681783779,182,0.24266666666666667,none,43914421.99010257,0.99,1485,1500,0.9933333333333333,0.9866666666666667
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,8,True,2687.765390145653,1.645888090133667,459,637,38.60394675100648,29.342245127003853,0.9139783382415771,259.0,511.3603608114924,98,0.21350762527233116,none,45728762.6720273,0.982532751091703,900,916,0.9781659388646288,0.9868995633187773
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,9,True,2700.0929028157184,2.1176061630249023,585,783,33.35849849121798,29.88224765830792,1.3384840488433838,385.0,535.1522207505924,130,0.2222222222222222,none,45107398.91129767,0.9914383561643836,1158,1168,0.9931506849315068,0.9897260273972602
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,10,True,2202.4758930765106,0.9175572395324707,250,350,37.302333008364045,33.243346796240054,0.18988919258117676,50.0,441.3192325671951,47,0.188,none,45663919.133775175,0.9658634538152611,481,498,0.9678714859437751,0.963855421686747
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,11,True,2283.507425525264,2.9175448417663574,750,1089,34.234455637249404,32.54479433955209,2.293611526489258,609.0,520.6936086680495,162,0.216,none,45508653.34106685,0.9873333333333333,1481,1500,0.988,0.9866666666666667
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,12,True,2602.2022339683645,1.2788150310516357,365,498,37.328379223371805,28.468527038923977,0.5661449432373047,165.0,521.0000712885158,69,0.18904109589041096,none,46187291.75539585,0.9752747252747253,710,728,0.9807692307692307,0.9697802197802198
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,13,False,inf,2.8147547245025635,750,1021,inf,0.0,inf,inf,560.51902648019,163,0.21733333333333332,oscillation,46108563.25524741,0.9906666666666667,1486,1500,0.9866666666666667,0.9946666666666667
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,14,True,2643.402117979808,2.9345479011535645,750,1071,39.814986756095266,29.40098505634106,2.5151774883270264,653.0,542.5669280105817,154,0.20533333333333334,none,45489086.521070495,0.988,1482,1500,0.9906666666666667,0.9853333333333333
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,15,True,2977.3245014685863,2.0092904567718506,556,767,39.74983660342776,29.221083435026536,1.2382419109344482,356.0,526.6838415224693,108,0.19424460431654678,none,45757604.07454802,0.9837837837837838,1092,1110,0.9837837837837838,0.9837837837837838
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,16,True,2634.8121190313755,1.7423768043518066,492,655,48.740236385400486,33.16713314692313,0.99875807762146,292.0,488.60776608791633,110,0.22357723577235772,none,45596941.59109646,0.9826883910386965,965,982,0.9898167006109979,0.9755600814663951
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,17,True,2409.824305311548,1.0802547931671143,294,393,30.3247045123606,31.581272625296993,0.3643949031829834,94.0,478.6543573554707,40,0.1360544217687075,none,45789431.69189316,0.9692832764505119,568,586,0.9795221843003413,0.9590443686006825
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,18,True,2466.047916464444,1.214057207107544,338,461,36.51857788283322,28.806651250471702,0.47475600242614746,138.0,477.1646175051513,63,0.1863905325443787,none,46031688.53505793,0.9718100890207715,655,674,0.9673590504451038,0.9762611275964391
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,19,True,2866.9947988326844,2.9234139919281006,750,1091,32.31583886342848,29.535702926496473,2.1972296237945557,585.0,539.0339554010998,170,0.22666666666666666,none,46326790.87810142,0.9906666666666667,1486,1500,0.9893333333333333,0.992
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,20,False,inf,2.8447928428649902,750,1041,inf,0.0,inf,inf,517.5222634006126,167,0.22266666666666668,divergence,45985351.7612238,0.982,1473,1500,0.9786666666666667,0.9853333333333333
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,21,True,3151.186046376913,1.436589241027832,394,555,49.271856209591476,29.545741930997565,0.6984479427337646,194.0,499.10228363386767,104,0.2639593908629442,none,45746025.21367955,0.9770992366412213,768,786,0.9770992366412213,0.9770992366412213
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,22,True,2421.49451998691,1.3303899765014648,373,519,42.07834030805545,30.467375134082037,0.6199421882629395,173.0,508.3270202863871,68,0.18230563002680966,none,45807712.76993324,0.9852150537634409,733,744,0.9811827956989247,0.989247311827957
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,23,True,2401.083395981893,0.9399251937866211,250,374,36.1434107228629,30.230338163140843,0.19543743133544922,50.0,454.2517987024919,55,0.22,none,45782602.114012465,0.9738955823293173,485,498,0.9799196787148594,0.9678714859437751
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,24,False,inf,2.923994302749634,750,1090,inf,0.0,inf,inf,527.0641640880344,157,0.20933333333333334,divergence,45217661.831301935,0.9933333333333333,1490,1500,0.9906666666666667,0.996
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,25,True,2464.2007114393127,0.9436821937561035,258,342,33.82412091917351,31.196264013789428,0.21803712844848633,58.0,443.6894040943926,49,0.18992248062015504,none,45763774.89181839,0.9708171206225681,499,514,0.9727626459143969,0.9688715953307393
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,26,True,2482.345382629144,0.9800796508789062,275,391,38.633994403786474,30.172228450530522,0.22472357749938965,75.0,484.53804886449643,47,0.1709090909090909,none,45687574.46111874,0.9671532846715328,530,548,0.948905109489051,0.9854014598540146
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,27,True,2373.6449620491317,2.881678819656372,750,1056,40.764391954982024,28.33528619569765,2.1874382495880127,592.0,538.6449817351378,160,0.21333333333333335,none,45271422.30023601,0.9893333333333333,1484,1500,0.9866666666666667,0.992
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,28,True,2281.4385076424637,0.9115943908691406,246,343,38.13214115386501,33.20253140871433,0.18919920921325684,46.0,475.39104877100664,52,0.21138211382113822,none,45820144.44576389,0.9755102040816327,478,490,0.9755102040816327,0.9755102040816327
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,29,True,2378.7102532363942,0.8875174522399902,253,311,40.20257329279031,30.523471107685786,0.21854138374328613,53.0,445.780431253245,43,0.16996047430830039,none,45784682.103345335,0.9662698412698413,487,504,0.9642857142857143,0.9682539682539683
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,30,True,2315.7461207294964,1.6181128025054932,432,595,38.53133170739104,31.31299394928912,0.8486409187316895,232.0,529.903390790749,84,0.19444444444444445,none,46148916.25550805,0.9802784222737819,845,862,0.9791183294663574,0.9814385150812065
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,1,True,2286.4475263024574,0.9333648681640625,241,345,39.02063920359576,32.671873673385065,0.1767115592956543,41.0,450.95805091569144,41,0.17012448132780084,none,45744032.359856896,0.94375,453,480,0.9416666666666667,0.9458333333333333
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,2,True,2288.0483230448062,1.3016388416290283,379,476,40.854636013922935,31.96694308979586,0.5976743698120117,179.0,486.6100736184,81,0.21372031662269128,none,45845001.66557834,0.9880952380952381,747,756,0.9867724867724867,0.9894179894179894
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,3,False,inf,2.891376495361328,750,1041,inf,0.0,inf,inf,537.4873155208661,168,0.224,divergence,45411038.64457909,0.988,1482,1500,0.9866666666666667,0.9893333333333333
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,4,True,2806.9393033684855,2.225066661834717,599,836,38.94758562644552,28.73199490509397,1.4445700645446777,399.0,514.8562721649026,147,0.24540901502504173,none,45788771.301672824,0.9874581939799331,1181,1196,0.9882943143812709,0.9866220735785953
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,5,False,inf,2.9025306701660156,750,1081,inf,0.0,inf,inf,529.0352859300705,153,0.204,divergence,45133664.685513996,0.9866666666666667,1480,1500,0.9866666666666667,0.9866666666666667
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,6,True,2862.3109321649986,1.4576354026794434,485,514,46.455797193054124,30.735403586191364,0.7189545631408691,285.0,470.9970675560552,45,0.09278350515463918,none,46243056.77332046,0.984504132231405,953,968,0.9772727272727273,0.9917355371900827
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,7,True,2527.212978652591,1.3860735893249512,385,509,42.3159397993231,31.003866257763157,0.6882758140563965,185.0,476.9282737807455,69,0.17922077922077922,none,45744362.80151886,0.9752604166666666,749,768,0.9791666666666666,0.9713541666666666
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,8,True,2421.6116706296025,1.813951015472412,485,687,35.97570430819456,32.36725836672789,1.0476975440979004,285.0,518.0691791598753,106,0.21855670103092784,none,45764216.207638934,0.9834710743801653,952,968,0.9834710743801653,0.9834710743801653
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,9,True,2673.540403764572,1.8637762069702148,534,696,46.20085306540277,30.3520834537962,1.1252989768981934,334.0,514.1346237338342,124,0.23220973782771537,none,45515284.98577007,0.9934333958724203,1059,1066,0.9906191369606003,0.9962476547842402
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,10,True,2594.9299726936374,1.6267132759094238,436,617,39.31237921903297,33.349055130661625,0.8742737770080566,236.0,495.7191762548815,99,0.22706422018348624,none,45482119.799730256,0.9735632183908046,847,870,0.9724137931034482,0.9747126436781609
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,11,True,3586.1770684072585,2.9347681999206543,750,1076,43.791627147534854,32.370254851632765,2.7669873237609863,714.0,536.6543190009082,188,0.25066666666666665,none,45490459.33648606,0.9913333333333333,1487,1500,0.9893333333333333,0.9933333333333333
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,12,True,2578.231610827873,1.9538025856018066,538,725,44.079273811210015,25.7905107913361,1.191821575164795,338.0,528.8066606731527,105,0.19516728624535315,none,45412141.74951568,0.9851024208566108,1058,1074,0.9757914338919925,0.994413407821229
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,13,False,inf,2.86517333984375,750,1036,inf,0.0,inf,inf,526.4679733773041,158,0.21066666666666667,divergence,46408774.00486028,0.9853333333333333,1478,1500,0.988,0.9826666666666667
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,14,True,2673.2957945706257,2.5160865783691406,750,868,45.06873092462064,27.50787513298826,2.358764886856079,712.0,507.957396171896,110,0.14666666666666667,none,45078738.05918689,0.986,1479,1500,0.988,0.984
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,15,True,2225.7670942721074,0.9570751190185547,250,359,28.10853252698827,32.843612683721815,0.2059171199798584,50.0,504.33730302277104,45,0.18,none,45794298.68521486,0.9598393574297188,478,498,0.9598393574297188,0.9598393574297188
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,16,True,3097.489906754136,2.9264986515045166,750,1091,49.925040944259926,29.608650121652328,2.2056162357330322,583.0,542.7435190903003,182,0.24266666666666667,none,45776675.94229719,0.9886666666666667,1483,1500,0.9893333333333333,0.988
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,17,True,2384.4250926765476,1.2704222202301025,368,460,40.393639297555126,25.400303950834903,0.5650019645690918,168.0,495.05619020438195,63,0.17119565217391305,none,45549985.344217345,0.9768392370572208,717,734,0.9645776566757494,0.989100817438692
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,18,True,2287.24955224249,1.0560779571533203,292,390,37.69404223534015,26.11856323065963,0.32347822189331055,92.0,505.39041970926075,49,0.1678082191780822,none,45833058.91894098,0.9604810996563574,559,582,0.9553264604810997,0.9656357388316151
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,19,False,inf,2.823242664337158,750,1043,inf,0.0,inf,inf,546.7344260589063,167,0.22266666666666668,divergence,45688961.54048869,0.99,1485,1500,0.9906666666666667,0.9893333333333333
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,20,True,3269.550243121474,2.368225336074829,636,859,39.16722757805101,30.79547480345421,1.5771474838256836,436.0,529.8919751785941,129,0.2028301886792453,none,45448380.849845216,0.9858267716535433,1252,1270,0.9858267716535433,0.9858267716535433
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,21,True,2445.1984082099893,0.9381961822509766,259,352,37.688120243446974,33.08171235641814,0.21078014373779297,59.0,486.16362361894295,45,0.17374517374517376,none,45822527.475782804,0.9651162790697675,498,516,0.9534883720930233,0.9767441860465116
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,22,True,2571.036394125332,1.908853530883789,510,730,36.42531010340806,25.98674657771727,1.154482364654541,310.0,508.56370207945463,115,0.22549019607843138,none,46140016.753177136,0.9833005893909627,1001,1018,0.9862475442043221,0.9803536345776032
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,23,True,2518.443230494452,0.9970760345458984,269,389,39.71749786914624,30.89047989324965,0.270674467086792,69.0,453.8317673807955,45,0.16728624535315986,none,45647314.77582378,0.9720149253731343,521,536,0.9776119402985075,0.9664179104477612
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,24,True,2375.242041121758,1.4502205848693848,381,568,35.2556779034912,30.432815614469945,0.6994829177856445,181.0,513.4385678493427,88,0.23097112860892388,none,45866237.37377381,0.968421052631579,736,760,0.9736842105263158,0.9631578947368421
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,25,True,2502.028651537227,1.1307144165039062,302,407,39.327336608015436,27.10009368321126,0.3915119171142578,102.0,459.0674641781205,60,0.1986754966887417,none,45468265.770078175,0.978405315614618,589,602,0.973421926910299,0.9833887043189369
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,26,True,2560.4675433214975,2.525678873062134,664,943,39.73618163448785,29.01610196687016,1.6956944465637207,464.0,535.2657326906753,141,0.21234939759036145,none,45777709.370404236,0.9917043740573153,1315,1326,0.9924585218702866,0.9909502262443439
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,27,True,2394.9045044925024,2.4114129543304443,647,895,38.97943879210943,29.561067903173445,1.6069250106811523,447.0,533.8505791229308,144,0.22256568778979907,none,45599259.55742633,0.989938080495356,1279,1292,0.9907120743034056,0.9891640866873065
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,28,True,2724.4709395035193,1.7537901401519775,510,632,36.66449269103257,29.785467046801916,1.0065350532531738,310.0,521.5086143121828,126,0.24705882352941178,none,46504172.12553194,0.9793713163064833,997,1018,0.9823182711198428,0.9764243614931237
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,29,True,2509.94297757642,1.5173306465148926,429,569,36.96333580200489,30.25561718889245,0.7930212020874023,229.0,488.76712439386114,84,0.1958041958041958,none,44997893.05359661,0.9801401869158879,839,856,0.9813084112149533,0.9789719626168224
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,30,True,2460.8423403124157,0.8599100112915039,255,305,38.36381556204576,29.95264607265537,0.2057511806488037,55.0,472.1826971069892,33,0.12941176470588237,none,45760750.14232826,0.9704724409448819,493,508,0.9803149606299213,0.9606299212598425
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,1,True,2455.9615035748648,1.3608014583587646,393,492,44.372818004156116,30.038815356470653,0.6400578022003174,193.0,477.64495972176707,65,0.16539440203562342,none,45873882.50136652,0.9834183673469388,771,784,0.9846938775510204,0.9821428571428571
