dataset,dimension,algorithm,n,successful_n,success_rate,success_wilson_low,success_wilson_high,metric,valid_n,mean,std,median,q1,q3
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_cost_mm,500,2269.7495504485255,179.14112634757484,2225.7823093512347,2129.436078408681,2376.2599994599213
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_solution_efficiency,500,0.8461251433950261,0.06348061735005847,0.8577605832881641,0.803442775575174,0.8965700081151777
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_cost_mm,500,2022.9298440590435,73.62468094953834,2007.8751288242875,1967.1718441515397,2049.588233609906
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_time_s,500,1.2410146164078033,0.1402921790949648,1.2465558889962267,1.1475992242485518,1.3314841725077713
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,total_nodes,500,3242.372,235.06130530246998,3289.5,3119.0,3407.0
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,collision_checks,500,15369.418,1257.0431568854528,15527.5,14519.0,16278.0
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,fixed_budget_efficiency,500,0.9449672358401282,0.032894399907399625,0.9508501219189842,0.9314985122746532,0.9705244193405856
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,efficiency_all_runs,500,0.9449672358401282,0.032894399907399625,0.9508501219189842,0.9314985122746532,0.9705244193405856
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,first_attempt_capped,500,443.518,302.2448636307694,354.0,228.5,560.0
main,2,SC-RRT,500,500,1.0,0.9923756595384479,1.0,success,500,1.0,0.0,1.0,1.0,1.0
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_attempt,499,811.312625250501,554.2361095430425,659.0,581.0,773.0
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_time_s,499,0.04937294320651757,0.03812622870549524,0.0394311379641294,0.0348632064997218,0.0461716020072344
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_nodes,499,708.5531062124248,477.59169800719144,580.0,509.0,675.5
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_cost_mm,499,3066.259222364949,125.54670710014085,3056.1053074194024,2974.2691917866696,3133.5393985124965
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,first_solution_efficiency,499,0.7638253454952231,0.03052345007830892,0.7651138802518671,0.7462068601583411,0.7861657572466327
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_cost_mm,499,3066.259222364949,125.54670710014085,3056.1053074194024,2974.2691917866696,3133.5393985124965
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_time_s,500,0.38370810261624866,0.020948478698751733,0.3822938295197673,0.36662919673835853,0.3989580190100241
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,total_nodes,500,4405.5,43.61360215099379,4408.0,4378.0,4436.0
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,collision_checks,500,4796.37,31.487712716299484,4791.0,4781.0,4803.0
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,fixed_budget_efficiency,499,0.7638253454952231,0.03052345007830892,0.7651138802518671,0.7462068601583411,0.7861657572466327
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,efficiency_all_runs,500,0.7622976948042327,0.045789433555385256,0.7650776491411507,0.7461686599069823,0.7861568586376827
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,first_attempt_capped,500,819.69,584.5102928648305,659.0,581.0,774.0
main,3,RRT,500,499,0.998,0.9887592932948532,0.9996468636054407,success,500,0.998,0.044721359549995794,1.0,1.0,1.0
main,3,RRT-Connect,500,500,1.0,0.9923756595384479,1.0,first_solution_attempt,500,189.16,60.57250578367902,174.5,145.0,215.0
