dataset,dimension,reference,metric,paired_n,map_n,reference_mean,sc_mean,reference_minus_sc,relative_difference_percent,hierarchy_ci_low,hierarchy_ci_high,hierarchy_pct_ci_low,hierarchy_pct_ci_high,sc_better_maps,tied_maps,map_wilcoxon_p,map_wilcoxon_p_holm
main,2,RRT*,collision_checks,500,10,25311.622,15369.418,9942.204,39.27920541796966,9428.838399999997,10438.817049999994,38.01625564277255,40.4870427119915,10,0,0.001953125,0.01953125
main,2,RRT*,efficiency_all_runs,500,10,0.9674290695467622,0.9449672358401282,0.022461833706634016,2.321806777747264,0.01677286904635581,0.02991494917196626,1.7207320255843337,3.1092255037985916,0,0,0.001953125,0.01953125
main,2,Informed-RRT*,fixed_budget_cost_mm,500,10,1952.1292983398725,2022.929844059044,-70.8005457191714,-3.6268368995527864,-89.68192658169338,-53.61100707644513,-4.569230471460929,-2.7647266233611427,0,0,0.001953125,0.01953125
main,2,Informed-RRT*,fixed_budget_time_s,500,10,2.6562424801036246,1.2410146164078033,1.4152278636958213,53.27931746805776,1.1517194882096846,1.713126039077056,48.571120367881946,57.510823081447015,10,0,0.001953125,0.01953125
main,2,Informed-RRT*,first_solution_time_s,500,10,0.12769384140544568,0.031514907242497385,0.09617893416294829,75.31994738694313,0.07924353168812814,0.11450873699824737,69.2874152213413,81.29693460090158,10,0,0.001953125,0.01953125
main,2,Informed-RRT*,first_attempt_capped,500,10,813.41,443.51800000000003,369.89199999999994,45.47423808411502,273.9185500000001,470.77005,34.28755790184013,57.11996067432494,10,0,0.001953125,0.01953125
main,2,Informed-RRT*,total_nodes,500,10,3567.346,3242.3720000000003,324.9739999999997,9.109685463647196,272.83775000000065,376.0369999999992,7.7238686577881985,10.49738959038694,10,0,0.001953125,0.01953125
main,2,Informed-RRT*,collision_checks,500,10,36437.724,15369.418,21068.306000000004,57.82003837561315,18009.472450000005,24317.330999999995,54.43543884429308,60.77670007045231,10,0,0.001953125,0.01953125
main,2,Informed-RRT*,efficiency_all_runs,500,10,0.9782118872071089,0.9449672358401282,0.03324465136698074,3.3985123061525537,0.026059075338665336,0.041428596758877057,2.650794410122031,4.256934418107764,0,0,0.001953125,0.01953125
main,2,Dynamic-RRT,fixed_budget_cost_mm,499,10,2470.6949597312923,2023.0047425081943,447.690217223098,18.12001175862632,412.38314364297736,485.4826867093762,17.035731919157712,19.23532221601691,10,0,0.001953125,0.01953125
main,2,Dynamic-RRT,fixed_budget_time_s,500,10,1.5420436231109778,1.2410146164078033,0.30102900670317445,19.52143261004945,0.27477268881229067,0.32732734416268655,17.81115584074615,21.25375789771543,10,0,0.001953125,0.01953125
main,2,Dynamic-RRT,first_solution_time_s,499,10,0.15185426384052594,0.03157943653287029,0.12027482730765565,79.20411601610716,0.10228943083747875,0.14088424257918408,75.10239280350271,83.40299388405158,10,0,0.001953125,0.01953125
main,2,Dynamic-RRT,first_attempt_capped,500,10,704.258,443.51800000000003,260.74,37.023363596863646,173.76914999999994,349.7476499999999,25.883036083167546,48.522653521654355,10,0,0.001953125,0.01953125
main,2,Dynamic-RRT,total_nodes,500,10,3293.978,3242.3720000000003,51.60599999999977,1.566677130205477,-4.783349999999743,112.46429999999948,-0.14671370475583878,3.423279416269621,6,0,0.193359375,0.193359375
main,2,Dynamic-RRT,collision_checks,500,10,4371.784000000001,15369.418,-10997.633999999998,-251.5594091565365,-11387.872450000003,-10585.648300000003,-260.979443930713,-241.4818651737331,0,0,0.001953125,0.01953125
main,2,Dynamic-RRT,efficiency_all_runs,500,10,0.7755537958163938,0.9449672358401282,-0.16941344002373437,-21.844189395707843,-0.18207883168951156,-0.15944555056438983,-24.057866147824754,-20.14443064459621,10,0,0.001953125,0.01953125
main,3,RRT,fixed_budget_cost_mm,499,10,3066.215011649535,2570.9308277563264,495.2841838932086,16.152950201191533,474.10005759225845,520.3575531895965,15.579059012423269,16.81257568109259,10,0,0.001953125,0.01953125
main,3,RRT,fixed_budget_time_s,500,10,0.3837081026162486,0.8968034394478892,-0.5130953368316407,-133.72022465337247,-0.5255621067974949,-0.500267218156706,-136.4617725844676,-131.02486609951674,0,0,0.001953125,0.01953125
main,3,RRT,first_solution_time_s,499,10,0.04935797166859261,0.019759153755122688,0.029598817913469924,59.96765448995182,0.019343936935567973,0.048654807995328675,48.6444143230408,70.21664794124257,10,0,0.001953125,0.01953125
main,3,RRT,first_attempt_capped,500,10,819.6899999999999,207.32800000000003,612.3619999999999,74.70653539752831,454.73055,888.7207999999999,68.2856348025478,80.06354162928479,10,0,0.001953125,0.01953125
main,3,RRT,total_nodes,500,10,4405.5,3519.1459999999997,886.3540000000003,20.119260015889235,844.7320000000004,933.2124500000004,19.191004802486475,21.186835424743947,10,0,0.001953125,0.01953125
main,3,RRT,collision_checks,500,10,4796.370000000001,9551.504,-4755.134,-99.14026649320213,-4827.952,-4675.08365,-100.79807265523428,-97.23248549846524,0,0,0.001953125,0.01953125
