dataset,dimension,reference,metric,environment_id,paired_n,reference_mean,sc_mean,reference_minus_sc,improvement_percent
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-01,50,2928.13132087039,2607.2859502294573,320.84537064093274,10.957342259689403
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-02,50,2912.6421091835114,2563.2128285111476,349.4292806723638,11.996986501383716
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-03,50,2912.3722651935946,2573.207817661033,339.16444753256155,11.645641993847796
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-04,50,2909.601006585914,2589.841983266504,319.75902331941006,10.989789410837842
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-05,50,2866.3031404611497,2563.260580853173,303.0425596079767,10.572592805352096
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-06,50,2936.3704573677014,2558.911608388653,377.4588489790485,12.854605863233623
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-07,48,3025.3639326557022,2605.781630647776,419.58230200792605,13.868820788103053
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-08,50,2903.7679024335534,2554.2877345579313,349.4801678756221,12.035402952926582
main,3,Dynamic-RRT,fixed_budget_cost_mm,evaluation-3d-09,50,2886.0719319276527,2540.0336679696916,346.03826395796114,11.989938993891839
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-00,50,1.8439140824181959,0.8747001759789419,0.969213906439254,52.56285613742811
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-01,50,1.9321559505187906,0.9154135141393636,1.016742436379427,52.62217245489052
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-02,50,1.8780136515176855,0.9079170311242342,0.9700966203934513,51.65546158886991
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-03,50,1.8548760164598934,0.8847880423185416,0.9700879741413518,52.29934321932764
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-04,50,1.863414252300281,0.8779469768155832,0.9854672754846978,52.88503478323155
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-05,50,1.9153836728190072,0.9321761250239797,0.9832075477950275,51.33214622989715
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-06,50,1.8731716094817967,0.8931581716379151,0.9800134378438816,52.31840120163882
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-07,50,1.890002722539939,0.8509030352625996,1.0390996872773393,54.97874023593536
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-08,50,1.9066102953569497,0.9236370807210915,0.9829732146358582,51.55606350336155
main,3,Dynamic-RRT,fixed_budget_time_s,evaluation-3d-09,50,1.8659129308187403,0.9073942414566409,0.9585186893620994,51.369958025936015
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-00,50,0.11510755890514698,0.0161227093392517,0.09898484956589529,85.99335309287775
main,3,Dynamic-RRT,first_solution_time_s,evaluation-3d-01,50,0.11471745485323477,0.02624052259605373,0.08847693225718103,77.12595469484144
