dataset,dimension,reference,metric,paired_n,map_n,reference_mean,sc_mean,reference_minus_sc,relative_difference_percent,hierarchy_ci_low,hierarchy_ci_high,hierarchy_pct_ci_low,hierarchy_pct_ci_high,sc_better_maps,tied_maps,map_wilcoxon_p,map_wilcoxon_p_holm
legacy_ablation,2,SC-RRT-no-ADCS,fixed_budget_cost_mm,500,10,2050.9660213622265,2022.929844059044,28.036177303182512,1.3669742458512906,22.074944368128882,33.928109137264144,1.0714864458633386,1.654187404818136,10,0,0.001953125,0.0078125
legacy_ablation,2,SC-RRT-no-ADCS,fixed_budget_time_s,500,10,1.1675153714438202,1.219169657120714,-0.051654285676893785,-4.424291700161084,-0.06647531073358272,-0.03675723204455878,-5.657710360668669,-3.1736596756192106,0,0,0.001953125,0.0078125
legacy_ablation,2,SC-RRT-no-ADCS,first_solution_time_s,500,10,0.03099170477280854,0.030850117700872898,0.00014158707193564352,0.4568547389489493,-0.00013558629206090632,0.00044908199026249537,-0.4581665934719457,1.4098076157513115,7,0,0.232421875,0.640625
legacy_ablation,2,SC-RRT-no-ADCS,first_attempt_capped,500,10,443.51800000000003,443.51800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1.0,1.0
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,500,10,3558.642,3242.3720000000003,316.2699999999995,8.887378949610541,282.7415499999993,348.87814999999927,7.93537820219354,9.83103419317888,10,0,0.001953125,0.0078125
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,500,10,15754.736,15369.418,385.3180000000011,2.4457280655163065,151.5733000000017,609.4117499999983,0.9579632661813814,3.8794493559085947,8,0,0.01953125,0.01953125
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,500,10,0.9319792610112756,0.9449672358401282,-0.012987974828852611,-1.3935905413559921,-0.015573737382272407,-0.010318110121681249,-1.6688457163492565,-1.108454874562784,10,0,0.001953125,0.0078125
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,500,10,2011.4418376996018,2022.929844059044,-11.488006359442124,-0.5711329129248129,-18.727672895154107,-5.352963720747096,-0.9265135400788471,-0.2672954249833156,0,0,0.001953125,0.0078125
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,500,10,1.0791225019572304,1.219169657120714,-0.14004715516348365,-12.977873680650415,-0.158371372229664,-0.11976051241236006,-14.592398324777816,-11.183288297806385,0,0,0.001953125,0.0078125
legacy_ablation,2,SC-RRT-no-SSFOR,first_solution_time_s,500,10,0.031121365657891097,0.030850117700872898,0.00027124795701819956,0.8715811510328829,-3.920267125940967e-05,0.0005899941225216101,-0.14669861461661188,1.713350742414063,6,0,0.193359375,0.640625
legacy_ablation,2,SC-RRT-no-SSFOR,first_attempt_capped,500,10,443.51800000000003,443.51800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1.0,1.0
legacy_ablation,2,SC-RRT-no-SSFOR,total_nodes,500,10,3068.686,3242.3720000000003,-173.68600000000015,-5.659946961011981,-210.93330000000023,-130.98354999999992,-6.8219280806691955,-4.3051983460981305,0,0,0.001953125,0.0078125
legacy_ablation,2,SC-RRT-no-SSFOR,collision_checks,500,10,14085.920000000002,15369.418,-1283.4979999999978,-9.11192169201584,-1484.167200000001,-1073.5421000000013,-10.516282363592401,-7.667174558544365,0,0,0.001953125,0.0078125
legacy_ablation,2,SC-RRT-no-SSFOR,efficiency_all_runs,500,10,0.9500399832384601,0.9449672358401282,0.005072747398331856,0.5339509376268636,0.0023835635678812863,0.008195247030491189,0.24999682726486827,0.8691982020633944,0,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_cost_mm,500,10,2586.3041732846814,2570.907022559869,15.39715072481249,0.5953341019922518,10.28355942981276,21.738083595210025,0.39884740681885844,0.8367868719973209,10,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-ADCS,fixed_budget_time_s,500,10,0.9360137080895947,0.8705082405576251,0.06550546753196962,6.998344892369832,0.0596691144070792,0.07142452817584553,6.410451382579897,7.565963594450394,10,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-ADCS,first_solution_time_s,500,10,0.019095313227386165,0.019031642674119168,6.36705532669965e-05,0.33343550068443656,-4.032802016009822e-05,0.00019706572438007395,-0.21444797701433368,1.0304567196326275,7,0,0.16015625,0.640625
legacy_ablation,3,SC-RRT-no-ADCS,first_attempt_capped,500,10,207.32800000000003,207.32800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1.0,1.0
legacy_ablation,3,SC-RRT-no-ADCS,total_nodes,500,10,3891.5339999999997,3519.1459999999997,372.3879999999999,9.569182743874265,353.95570000000015,391.43419999999884,9.053407102538578,10.123790287238238,10,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-ADCS,collision_checks,500,10,10786.658,9551.504,1235.1539999999986,11.450757037073009,1195.5011499999987,1272.8835999999997,11.076821263233963,11.807547418254538,10,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-ADCS,efficiency_all_runs,500,10,0.9047694606141429,0.9101524503486264,-0.005382989734483479,-0.5949570546766236,-0.007486609259802232,-0.0036786026759686925,-0.8318968210002834,-0.4052290917106211,10,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-SSFOR,fixed_budget_cost_mm,500,10,2596.890770938936,2570.907022559869,25.983748379067038,1.0005714783942303,18.903966992674235,33.161260256059386,0.7299557583203945,1.272628490239695,10,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-SSFOR,fixed_budget_time_s,500,10,0.8377419485355494,0.8705082405576251,-0.032766292022075705,-3.911263137694635,-0.04047202834146163,-0.02543357797809298,-4.866227835044569,-3.0181759849307985,0,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-SSFOR,first_solution_time_s,500,10,0.019036859619780393,0.019031642674119168,5.21694566122527e-06,0.0274044446690386,-0.00010221996983164382,0.00012362021134176886,-0.5294485322378236,0.6461623780137437,5,0,0.921875,0.921875
legacy_ablation,3,SC-RRT-no-SSFOR,first_attempt_capped,500,10,207.32800000000003,207.32800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1.0,1.0
legacy_ablation,3,SC-RRT-no-SSFOR,total_nodes,500,10,3628.2700000000004,3519.1459999999997,109.1240000000007,3.0076041749925086,95.4779000000005,125.10220000000028,2.6189711776829308,3.4736926698938984,10,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-SSFOR,collision_checks,500,10,9006.268,9551.504,-545.2360000000008,-6.053961529903405,-600.4838999999982,-490.5481500000011,-6.683163776724377,-5.437003488958169,0,0,0.001953125,0.0078125
legacy_ablation,3,SC-RRT-no-SSFOR,efficiency_all_runs,500,10,0.9011081087323761,0.9101524503486264,-0.009044341616250229,-1.003691069762235,-0.011525058853680072,-0.006610002942429416,-1.2848449588678277,-0.7312813603253718,10,0,0.001953125,0.0078125
