dataset,dimension,reference,metric,environment_id,paired_n,reference_mean,sc_mean,reference_minus_sc,improvement_percent
legacy_ablation,2,SC-RRT-no-ADCS,first_attempt_capped,evaluation-2d-04,50,480.5,480.5,0.0,0.0
legacy_ablation,2,SC-RRT-no-ADCS,first_attempt_capped,evaluation-2d-05,50,475.94,475.94,0.0,0.0
legacy_ablation,2,SC-RRT-no-ADCS,first_attempt_capped,evaluation-2d-06,50,222.24,222.24,0.0,0.0
legacy_ablation,2,SC-RRT-no-ADCS,first_attempt_capped,evaluation-2d-07,50,586.78,586.78,0.0,0.0
legacy_ablation,2,SC-RRT-no-ADCS,first_attempt_capped,evaluation-2d-08,50,394.82,394.82,0.0,0.0
legacy_ablation,2,SC-RRT-no-ADCS,first_attempt_capped,evaluation-2d-09,50,361.08,361.08,0.0,0.0
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-00,50,3570.8,3315.5,255.30000000000018,7.1496583398678215
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-01,50,3547.86,3160.68,387.1800000000003,10.913057448715572
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-02,50,3315.38,3019.54,295.84000000000015,8.923260682033437
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-03,50,3616.66,3301.08,315.5799999999999,8.725730370009897
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-04,50,3604.22,3239.6,364.6199999999999,10.116474577023597
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-05,50,3630.0,3316.72,313.2800000000002,8.630303030303036
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-06,50,3645.6,3391.54,254.05999999999995,6.968948869870527
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-07,50,3460.94,3074.16,386.7800000000002,11.175576577461621
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-08,50,3651.68,3306.64,345.03999999999996,9.448801647460895
legacy_ablation,2,SC-RRT-no-ADCS,total_nodes,evaluation-2d-09,50,3543.28,3298.26,245.01999999999998,6.915061750694272
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-00,50,15800.08,15879.58,-79.5,-0.503162009306282
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-01,50,15594.04,14820.04,774.0,4.963434748147368
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-02,50,14676.74,14371.26,305.47999999999956,2.0813886462525026
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-03,50,16120.04,15846.42,273.6200000000008,1.6973903290562604
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-04,50,15886.26,15178.86,707.3999999999996,4.452904585471972
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-05,50,16097.04,15624.6,472.4400000000005,2.934949531093918
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-06,50,16230.6,16222.5,8.100000000000364,0.04990573361428637
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-07,50,15185.54,14382.32,803.2200000000012,5.289373970237484
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-08,50,16225.68,15464.46,761.2200000000012,4.691452068572788
legacy_ablation,2,SC-RRT-no-ADCS,collision_checks,evaluation-2d-09,50,15731.34,15904.14,-172.79999999999927,-1.0984442520471827
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-00,50,0.9466646539504534,0.9619006346990282,-0.015235980748574796,-1.609438007957168
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-01,50,0.9026355235895467,0.9096972464643257,-0.0070617228747790195,-0.782344887856439
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-02,50,0.9059526556928255,0.9225423241728373,-0.016589668480011865,-1.831184927354173
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-03,50,0.9475151223313086,0.9637309919373959,-0.01621586960608723,-1.711410110921394
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-04,50,0.9195198045843062,0.9304258307060184,-0.010906026121712209,-1.1860566860376187
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-05,50,0.9416040447823666,0.956301668217499,-0.014697623435132368,-1.5609133708138898
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-06,50,0.9661235099322287,0.9776261679127076,-0.011502657980478892,-1.1905991172169876
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-07,50,0.9049406813774528,0.918081058262098,-0.0131403768846452,-1.4520705229699271
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-08,50,0.9289598891146481,0.9378160650335623,-0.008856175918914189,-0.953343198418893
legacy_ablation,2,SC-RRT-no-ADCS,efficiency_all_runs,evaluation-2d-09,50,0.9558767247576216,0.9715503709958092,-0.015673646238187566,-1.6397141840818312
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-00,50,1980.0599509963981,1985.0991047316693,-5.039153735271157,-0.254495008231209
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-01,50,2069.903902780179,2101.7853985712463,-31.88149579106721,-1.540240382572629
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-02,50,2052.515385159295,2072.510890742444,-19.995505583149225,-0.9741951620790107
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-03,50,1970.0895209259152,1981.5677649709642,-11.478244045048996,-0.5826255062589429
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-04,50,2045.3965692447914,2053.823782952828,-8.427213708036561,-0.41200879256134115
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-05,50,1987.4694059737785,1997.7227501484701,-10.25334417469162,-0.5158994721565489
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-06,50,1947.979523814137,1953.0561110727247,-5.076587258587551,-0.26060783476037835
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-07,50,2071.208875649714,2081.877307142831,-10.668431493116714,-0.51508235690474
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-08,50,2034.5887310578237,2036.3574671961512,-1.7687361383275402,-0.08693334978848224
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_cost_mm,evaluation-2d-09,50,1955.2065113939852,1965.4978630611065,-10.291351667121262,-0.5263562496927209
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-00,50,1.111567161178682,1.2794032124604564,-0.16783605128177448,-15.09904728597818
legacy_ablation,2,SC-RRT-no-SSFOR,fixed_budget_time_s,evaluation-2d-01,50,1.0373648382839746,1.1774839503655676,-0.140119112081593,-13.507216257048029
