dimension,algorithm,n,success_rate,success_ci95_low,success_ci95_high,first_solution_attempt_mean,first_solution_attempt_std,first_solution_attempt_median,first_solution_attempt_q1,first_solution_attempt_q3,first_solution_time_s_mean,first_solution_time_s_std,first_solution_time_s_median,first_solution_time_s_q1,first_solution_time_s_q3,first_solution_nodes_mean,first_solution_nodes_std,first_solution_nodes_median,first_solution_nodes_q1,first_solution_nodes_q3,first_solution_cost_mm_mean,first_solution_cost_mm_std,first_solution_cost_mm_median,first_solution_cost_mm_q1,first_solution_cost_mm_q3,first_solution_efficiency_mean,first_solution_efficiency_std,first_solution_efficiency_median,first_solution_efficiency_q1,first_solution_efficiency_q3,fixed_budget_time_s_mean,fixed_budget_time_s_std,fixed_budget_time_s_median,fixed_budget_time_s_q1,fixed_budget_time_s_q3,fixed_budget_cost_mm_mean,fixed_budget_cost_mm_std,fixed_budget_cost_mm_median,fixed_budget_cost_mm_q1,fixed_budget_cost_mm_q3,fixed_budget_efficiency_mean,fixed_budget_efficiency_std,fixed_budget_efficiency_median,fixed_budget_efficiency_q1,fixed_budget_efficiency_q3,total_nodes_mean,total_nodes_std,total_nodes_median,total_nodes_q1,total_nodes_q3,collision_checks_mean,collision_checks_std,collision_checks_median,collision_checks_q1,collision_checks_q3
2,SC-RRT,500,1.0,0.9923756595384479,1.0,443.518,302.2448636307694,354.0,228.5,560.0,0.030850117700872898,0.020832304752040655,0.0244914019713178,0.0166307385225081,0.03727113400236697,194.454,96.34224171711055,166.5,126.0,229.25,2269.7495504485255,179.14112634757484,2225.7823093512347,2129.436078408681,2376.2599994599213,0.8461251433950261,0.06348061735005847,0.8577605832881641,0.803442775575174,0.8965700081151777,1.219169657120714,0.13782513995545506,1.2192788204993121,1.1337031682633096,1.3088182757346658,2022.9298440590435,73.62468094953834,2007.8751288242875,1967.1718441515397,2049.588233609906,0.9449672358401282,0.032894399907399625,0.9508501219189842,0.9314985122746532,0.9705244193405856,3242.372,235.06130530246998,3289.5,3119.0,3407.0,15369.418,1257.0431568854528,15527.5,14519.0,16278.0
2,SC-RRT-no-ADCS,500,1.0,0.9923756595384479,1.0,443.518,302.2448636307694,354.0,228.5,560.0,0.030991704772808545,0.021335823483861097,0.02454714049235915,0.01671029427961905,0.03742493575555265,194.454,96.34224171711055,166.5,126.0,229.25,2269.7495504485255,179.14112634757484,2225.7823093512347,2129.436078408681,2376.2599994599213,0.8461251433950261,0.06348061735005847,0.8577605832881641,0.803442775575174,0.8965700081151777,1.1675153714438202,0.10208839931844078,1.1752059829887003,1.1085253349883715,1.2323323397577042,2050.966021362226,71.86842828650381,2038.9520649180527,1998.4141796927704,2091.772418892745,0.9319792610112758,0.031678134838399014,0.9363576231793477,0.9127132081785664,0.9553516846679759,3558.642,202.50776930591704,3599.5,3474.75,3687.0,15754.736,1007.7147972164834,15886.0,15276.5,16361.0
2,SC-RRT-no-SSFOR,500,1.0,0.9923756595384479,1.0,443.518,302.2448636307694,354.0,228.5,560.0,0.0311213656578911,0.021125859640962957,0.02454972048872145,0.016457478996016975,0.0383282822294859,194.454,96.34224171711055,166.5,126.0,229.25,2269.7495504485255,179.14112634757484,2225.7823093512347,2129.436078408681,2376.2599994599213,0.8461251433950261,0.06348061735005847,0.8577605832881641,0.803442775575174,0.8965700081151777,1.0791225019572304,0.09182659480481808,1.0716986664920114,1.0241606512572616,1.1369633262365821,2011.4418376996018,62.207619642973796,1999.7819418054162,1962.3486827940428,2042.7900858819232,0.9500399832384601,0.02840326599315941,0.9546982480605786,0.9345983840768852,0.9729098229059379,3068.686,136.36604709972056,3090.0,3004.75,3151.0,14085.92,794.3609786039704,14122.0,13625.25,14583.0
3,SC-RRT,500,1.0,0.9923756595384479,1.0,207.328,77.51305026847962,183.5,157.0,234.0,0.01903164267411916,0.005795433540869345,0.01721925797755825,0.0153150200203526,0.0209382062603253,155.222,36.29500476293512,145.0,131.0,167.0,2641.3799422417756,102.07592532418853,2622.020279091987,2566.24504254633,2695.6770389083244,0.8865142390866677,0.0329536975236069,0.8917812771247255,0.8674142369650107,0.9111634124852005,0.870508240557625,0.05677816549055006,0.8637960854975972,0.8315272730105789,0.9023286742449272,2570.907022559869,69.1280396002363,2556.951397816745,2519.977343367841,2608.8520053238476,0.9101524503486265,0.02391543886853709,0.9144751822280711,0.8962825739116944,0.9278927074231331,3519.146,94.77940152748285,3536.0,3462.75,3591.0,9551.504,354.95289419611214,9505.0,9306.75,9744.5
3,SC-RRT-no-ADCS,500,1.0,0.9923756595384479,1.0,207.328,77.51305026847962,183.5,157.0,234.0,0.019095313227386165,0.005837860973371162,0.0172844555345363,0.015297347024898026,0.0210538727551465,155.222,36.29500476293512,145.0,131.0,167.0,2641.3799422417756,102.07592532418853,2622.020279091987,2566.24504254633,2695.6770389083244,0.8865142390866677,0.0329536975236069,0.8917812771247255,0.8674142369650107,0.9111634124852005,0.9360137080895947,0.04954346411181909,0.9282805765105878,0.9016271022264846,0.9663308475137455,2586.3041732846814,71.60444812665781,2572.348404094623,2534.952787764225,2621.387589944854,0.9047694606141429,0.024375488093494817,0.909001517106107,0.8919965484599635,0.9224111093636749,3891.534,71.05503839251601,3901.0,3848.0,3943.0,10786.658,293.2337926472674,10771.0,10593.0,10969.0
3,SC-RRT-no-SSFOR,500,1.0,0.9923756595384479,1.0,207.328,77.51305026847962,183.5,157.0,234.0,0.019036859619780393,0.005836944707456346,0.0172753694641869,0.015333527742768575,0.02085579925915225,155.222,36.29500476293512,145.0,131.0,167.0,2641.3799422417756,102.07592532418853,2622.020279091987,2566.24504254633,2695.6770389083244,0.8865142390866677,0.0329536975236069,0.8917812771247255,0.8674142369650107,0.9111634124852005,0.8377419485355495,0.04270513354123295,0.8308407479780726,0.8078733605070738,0.8624260475189658,2596.8907709389355,73.25601496713416,2581.1954625942067,2545.10243189003,2640.315079120011,0.9011081087323761,0.024792202330917813,0.9058859081723429,0.8856021078696752,0.9187326090796146,3628.27,86.97921514784707,3633.0,3576.75,3686.25,9006.268,198.1751016597082,9005.0,8880.75,9144.25
