scenario,dimension,max_iterations_limit,pid_config,Kp,Ki,Kd,mode,trial_id,success,path_length,planning_time,iterations,tree_nodes,smoothness,clearance,convergence_time,first_solution_iter,avg_tracking_error,oscillation_count,oscillation_rate,failure_mode,final_ellipsoid_volume,effective_sampling_ratio,samples_in_ellipsoid,total_samples_attempted,esr_tree_A,esr_tree_B
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,26,True,2482.345382629144,0.9226994514465332,275,391,38.633994403786474,30.172228450530522,0.21251225471496582,75.0,484.53804886449643,47,0.1709090909090909,none,45687574.46111874,0.9671532846715328,530,548,0.948905109489051,0.9854014598540146
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,27,True,2373.6449620491317,2.7036051750183105,750,1056,40.764391954982024,28.33528619569765,2.052302122116089,592.0,538.6449817351378,160,0.21333333333333335,none,45271422.30023601,0.9893333333333333,1484,1500,0.9866666666666667,0.992
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,28,True,2281.4385076424637,0.860957145690918,246,343,38.13214115386501,33.20253140871433,0.1763465404510498,46.0,475.39104877100664,52,0.21138211382113822,none,45820144.44576389,0.9755102040816327,478,490,0.9755102040816327,0.9755102040816327
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,29,True,2378.7102532363942,0.8240354061126709,253,311,40.20257329279031,30.523471107685786,0.19784140586853027,53.0,445.780431253245,43,0.16996047430830039,none,45784682.103345335,0.9662698412698413,487,504,0.9642857142857143,0.9682539682539683
二维高密度场景,2,750,P2_Low,0.1,0.02,0.04,custom_pid,30,True,2315.7461207294964,1.4945671558380127,432,595,38.53133170739104,31.31299394928912,0.7876377105712891,232.0,529.903390790749,84,0.19444444444444445,none,46148916.25550805,0.9802784222737819,845,862,0.9791183294663574,0.9814385150812065
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,1,True,2286.4475263024574,0.857691764831543,241,345,39.02063920359576,32.671873673385065,0.16341376304626465,41.0,450.95805091569144,41,0.17012448132780084,none,45744032.359856896,0.94375,453,480,0.9416666666666667,0.9458333333333333
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,2,True,2288.0483230448062,1.215153455734253,379,476,40.854636013922935,31.96694308979586,0.5555291175842285,179.0,486.6100736184,81,0.21372031662269128,none,45845001.66557834,0.9880952380952381,747,756,0.9867724867724867,0.9894179894179894
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,3,False,inf,2.6393465995788574,750,1041,inf,0.0,inf,inf,537.4873155208661,168,0.224,divergence,45411038.64457909,0.988,1482,1500,0.9866666666666667,0.9893333333333333
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,4,True,2806.9393033684855,2.0915393829345703,599,836,38.94758562644552,28.73199490509397,1.3517041206359863,399.0,514.8562721649026,147,0.24540901502504173,none,45788771.301672824,0.9874581939799331,1181,1196,0.9882943143812709,0.9866220735785953
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,5,False,inf,2.67560076713562,750,1081,inf,0.0,inf,inf,529.0352859300705,153,0.204,divergence,45133664.685513996,0.9866666666666667,1480,1500,0.9866666666666667,0.9866666666666667
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,6,True,2862.3109321649986,1.354522943496704,485,514,46.455797193054124,30.735403586191364,0.6669845581054688,285.0,470.9970675560552,45,0.09278350515463918,none,46243056.77332046,0.984504132231405,953,968,0.9772727272727273,0.9917355371900827
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,7,True,2527.212978652591,1.285353183746338,385,509,42.3159397993231,31.003866257763157,0.6361589431762695,185.0,476.9282737807455,69,0.17922077922077922,none,45744362.80151886,0.9752604166666666,749,768,0.9791666666666666,0.9713541666666666
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,8,True,2421.6116706296025,1.6911165714263916,485,687,35.97570430819456,32.36725836672789,0.9782896041870117,285.0,518.0691791598753,106,0.21855670103092784,none,45764216.207638934,0.9834710743801653,952,968,0.9834710743801653,0.9834710743801653
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,9,True,2673.540403764572,1.7362091541290283,534,696,46.20085306540277,30.3520834537962,1.0535740852355957,334.0,514.1346237338342,124,0.23220973782771537,none,45515284.98577007,0.9934333958724203,1059,1066,0.9906191369606003,0.9962476547842402
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,10,True,2594.9299726936374,1.4762630462646484,436,617,39.31237921903297,33.349055130661625,0.7730412483215332,236.0,495.7191762548815,99,0.22706422018348624,none,45482119.799730256,0.9735632183908046,847,870,0.9724137931034482,0.9747126436781609
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,11,True,3586.1770684072585,2.710875988006592,750,1076,43.791627147534854,32.370254851632765,2.554575204849243,714.0,536.6543190009082,188,0.25066666666666665,none,45490459.33648606,0.9913333333333333,1487,1500,0.9893333333333333,0.9933333333333333
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,12,True,2578.231610827873,1.8099291324615479,538,725,44.079273811210015,25.7905107913361,1.0968692302703857,338.0,528.8066606731527,105,0.19516728624535315,none,45412141.74951568,0.9851024208566108,1058,1074,0.9757914338919925,0.994413407821229
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,13,False,inf,2.690671920776367,750,1036,inf,0.0,inf,inf,526.4679733773041,158,0.21066666666666667,divergence,46408774.00486028,0.9853333333333333,1478,1500,0.988,0.9826666666666667
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,14,True,2673.2957945706257,2.337905168533325,750,868,45.06873092462064,27.50787513298826,2.1939752101898193,712.0,507.957396171896,110,0.14666666666666667,none,45078738.05918689,0.986,1479,1500,0.988,0.984
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,15,True,2225.7670942721074,0.8951153755187988,250,359,28.10853252698827,32.843612683721815,0.20403718948364258,50.0,504.33730302277104,45,0.18,none,45794298.68521486,0.9598393574297188,478,498,0.9598393574297188,0.9598393574297188
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,16,True,3097.489906754136,2.742288112640381,750,1091,49.925040944259926,29.608650121652328,2.066058397293091,583.0,542.7435190903003,182,0.24266666666666667,none,45776675.94229719,0.9886666666666667,1483,1500,0.9893333333333333,0.988
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,17,True,2384.4250926765476,1.2187707424163818,368,460,40.393639297555126,25.400303950834903,0.538149356842041,168.0,495.05619020438195,63,0.17119565217391305,none,45549985.344217345,0.9768392370572208,717,734,0.9645776566757494,0.989100817438692
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,18,True,2287.24955224249,1.0521361827850342,292,390,37.69404223534015,26.11856323065963,0.327237606048584,92.0,505.39041970926075,49,0.1678082191780822,none,45833058.91894098,0.9604810996563574,559,582,0.9553264604810997,0.9656357388316151
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,19,False,inf,2.6538636684417725,750,1043,inf,0.0,inf,inf,546.7344260589063,167,0.22266666666666668,divergence,45688961.54048869,0.99,1485,1500,0.9906666666666667,0.9893333333333333
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,20,True,3269.550243121474,2.19952130317688,636,859,39.16722757805101,30.79547480345421,1.4610857963562012,436.0,529.8919751785941,129,0.2028301886792453,none,45448380.849845216,0.9858267716535433,1252,1270,0.9858267716535433,0.9858267716535433
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,21,True,2445.1984082099893,0.8960621356964111,259,352,37.688120243446974,33.08171235641814,0.2135763168334961,59.0,486.16362361894295,45,0.17374517374517376,none,45822527.475782804,0.9651162790697675,498,516,0.9534883720930233,0.9767441860465116
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,22,True,2571.036394125332,1.7972164154052734,510,730,36.42531010340806,25.98674657771727,1.0898196697235107,310.0,508.56370207945463,115,0.22549019607843138,none,46140016.753177136,0.9833005893909627,1001,1018,0.9862475442043221,0.9803536345776032
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,23,True,2518.443230494452,0.9371399879455566,269,389,39.71749786914624,30.89047989324965,0.2549624443054199,69.0,453.8317673807955,45,0.16728624535315986,none,45647314.77582378,0.9720149253731343,521,536,0.9776119402985075,0.9664179104477612
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,24,True,2375.242041121758,1.3610448837280273,381,568,35.2556779034912,30.432815614469945,0.6577365398406982,181.0,513.4385678493427,88,0.23097112860892388,none,45866237.37377381,0.968421052631579,736,760,0.9736842105263158,0.9631578947368421
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,25,True,2502.028651537227,1.035029649734497,302,407,39.327336608015436,27.10009368321126,0.34577107429504395,102.0,459.0674641781205,60,0.1986754966887417,none,45468265.770078175,0.978405315614618,589,602,0.973421926910299,0.9833887043189369
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,26,True,2560.4675433214975,2.4021735191345215,664,943,39.73618163448785,29.01610196687016,1.6116414070129395,464.0,535.2657326906753,141,0.21234939759036145,none,45777709.370404236,0.9917043740573153,1315,1326,0.9924585218702866,0.9909502262443439
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,27,True,2394.9045044925024,2.2697205543518066,647,895,38.97943879210943,29.561067903173445,1.5105342864990234,447.0,533.8505791229308,144,0.22256568778979907,none,45599259.55742633,0.989938080495356,1279,1292,0.9907120743034056,0.9891640866873065
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,28,True,2724.4709395035193,1.647554874420166,510,632,36.66449269103257,29.785467046801916,0.9365754127502441,310.0,521.5086143121828,126,0.24705882352941178,none,46504172.12553194,0.9793713163064833,997,1018,0.9823182711198428,0.9764243614931237
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,29,True,2509.94297757642,1.4206953048706055,429,569,36.96333580200489,30.25561718889245,0.7446463108062744,229.0,488.76712439386114,84,0.1958041958041958,none,44997893.05359661,0.9801401869158879,839,856,0.9813084112149533,0.9789719626168224
二维高密度场景,2,750,P3_Low-Mid,0.2,0.03,0.08,custom_pid,30,True,2460.8423403124157,0.8172845840454102,255,305,38.36381556204576,29.95264607265537,0.19663023948669434,55.0,472.1826971069892,33,0.12941176470588237,none,45760750.14232826,0.9704724409448819,493,508,0.9803149606299213,0.9606299212598425
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,1,True,2455.9615035748648,1.2726671695709229,393,492,44.372818004156116,30.038815356470653,0.5918715000152588,193.0,477.64495972176707,65,0.16539440203562342,none,45873882.50136652,0.9834183673469388,771,784,0.9846938775510204,0.9821428571428571
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,2,True,2852.1357372495872,1.2499241828918457,374,506,39.86061900500628,32.07146790945769,0.5887529850006104,174.0,478.55643223523464,77,0.20588235294117646,none,45554720.7449157,0.9705093833780161,724,746,0.967828418230563,0.9731903485254692
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,3,True,2430.8838685723817,1.2271482944488525,381,484,32.00747472604804,29.098905645219403,0.541919469833374,181.0,494.84024336757216,67,0.17585301837270342,none,45503666.97026104,0.9789473684210527,744,760,0.9789473684210527,0.9789473684210527
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,4,True,2465.9380830900604,1.204939842224121,364,469,34.35383648090709,30.73491383281135,0.5634422302246094,164.0,474.3736513487051,51,0.1401098901098901,none,45841665.73293344,0.9793388429752066,711,726,0.9807162534435262,0.977961432506887
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,5,True,3107.2304441060865,2.7485201358795166,750,1102,44.25203505499745,30.96362994293194,2.5483691692352295,700.0,551.4111803944103,192,0.256,none,45821198.113673106,0.99,1485,1500,0.988,0.992
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,6,True,3192.811306994572,1.531890630722046,443,603,36.23218196160484,28.204776731066026,0.8213984966278076,243.0,520.9711507744546,89,0.20090293453724606,none,46037137.524666645,0.9898190045248869,875,884,0.9886877828054299,0.9909502262443439
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,7,False,inf,2.675719976425171,750,1059,inf,0.0,inf,inf,524.9484514984458,175,0.23333333333333334,divergence,46729808.95994892,0.9853333333333333,1478,1500,0.984,0.9866666666666667
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,8,True,2458.0470898539697,1.0418031215667725,334,400,36.37077294000769,29.905918358001635,0.40712952613830566,134.0,461.57209376787625,61,0.18263473053892215,none,44897200.47250608,0.9774774774774775,651,666,0.972972972972973,0.9819819819819819
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,9,True,2640.880359710324,2.211803436279297,617,885,36.96933705660224,31.735393455880605,1.4710381031036377,417.0,543.2577982597129,142,0.23014586709886548,none,45751067.58639026,0.9829545454545454,1211,1232,0.9853896103896104,0.9805194805194806
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,10,True,2994.3724069299947,2.653754234313965,750,1032,44.4072222152269,33.27750211782105,2.4737749099731445,704.0,523.8394028349857,161,0.21466666666666667,none,45931224.52535262,0.9873333333333333,1481,1500,0.9866666666666667,0.988
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,11,False,inf,2.658539295196533,750,1046,inf,0.0,inf,inf,515.5357646761414,150,0.2,divergence,45781311.751779445,0.9906666666666667,1486,1500,0.992,0.9893333333333333
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,12,True,2407.6453801938555,1.4270868301391602,396,573,37.90711309816181,29.80880418055049,0.7437634468078613,196.0,481.3406841153004,79,0.1994949494949495,none,45913752.94536455,0.9746835443037974,770,790,0.9822784810126582,0.9670886075949368
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,13,True,2502.4679378269316,2.658879041671753,750,1050,40.07627749545901,28.153371003903825,2.1976511478424072,639.0,541.6867130796958,154,0.20533333333333334,none,45887334.36069816,0.9913333333333333,1487,1500,0.992,0.9906666666666667
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,14,False,inf,2.5681357383728027,750,973,inf,0.0,inf,inf,522.4927055616233,149,0.19866666666666666,divergence,45670952.290974006,0.9886666666666667,1483,1500,0.988,0.9893333333333333
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,15,True,2597.408971902484,1.3378825187683105,413,529,36.91338549076432,33.98677077450481,0.6802942752838135,213.0,519.9055552681523,78,0.18886198547215496,none,45827214.51327223,0.9817961165048543,809,824,0.9733009708737864,0.9902912621359223
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,16,True,2347.0903191937873,2.6718361377716064,750,1038,40.13372623795729,31.55208348386386,1.9815864562988281,574.0,541.6280665565598,180,0.24,none,46064697.55668796,0.992,1488,1500,0.9933333333333333,0.9906666666666667
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,17,False,inf,2.817620038986206,750,1109,inf,0.0,inf,inf,539.9090766451047,169,0.22533333333333333,divergence,45881589.29272317,0.9906666666666667,1486,1500,0.992,0.9893333333333333
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,18,True,2669.5357288307346,1.3363556861877441,387,549,37.669358011928445,27.008945452376985,0.6469371318817139,187.0,490.6909443606234,79,0.2041343669250646,none,45777224.42724121,0.9857512953367875,761,772,0.9922279792746114,0.9792746113989638
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,19,True,2456.2511310561254,2.7071969509124756,740,1091,34.692639118538146,27.383752727557557,1.9286513328552246,540.0,528.930660008263,148,0.2,none,45845561.22268482,0.993234100135318,1468,1478,0.993234100135318,0.993234100135318
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,20,True,2527.1983735664926,2.7652437686920166,750,1105,38.24088037550621,29.629582499380827,2.02933406829834,568.0,511.14057687323583,172,0.22933333333333333,none,46078143.196672596,0.99,1485,1500,0.9906666666666667,0.9893333333333333
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,21,True,2426.644172682406,1.3436098098754883,393,551,43.753794949411656,28.12008547325895,0.6348247528076172,193.0,511.24911707933967,75,0.19083969465648856,none,45742703.76679096,0.9744897959183674,764,784,0.9795918367346939,0.9693877551020408
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,22,True,2610.5044446694933,2.2133078575134277,622,892,36.840436193440674,27.17272044210802,1.4557979106903076,422.0,558.29375183804,146,0.2347266881028939,none,46233116.61342948,0.9847020933977456,1223,1242,0.9838969404186796,0.9855072463768116
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,23,True,2487.71633045506,0.924809455871582,264,356,33.27525055348849,34.3263654643757,0.22223258018493652,64.0,448.3776985649134,39,0.14772727272727273,none,45543548.89992403,0.9657794676806084,508,526,0.973384030418251,0.9581749049429658
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,24,True,2456.3905356740015,1.6270997524261475,479,660,40.409546583005735,32.278047801283414,0.933769702911377,279.0,522.7791120224895,102,0.21294363256784968,none,46094884.24984871,0.9853556485355649,942,956,0.9895397489539749,0.9811715481171548
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,25,True,2870.6133770687525,2.6025474071502686,725,1021,44.850234280724905,29.635005155860213,1.807326078414917,525.0,538.5524922934967,143,0.19724137931034483,none,45817938.81119964,0.9875690607734806,1430,1448,0.988950276243094,0.9861878453038674
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,26,True,2826.626367568152,1.6108524799346924,496,653,43.52456540315573,36.21114731821887,0.9433271884918213,296.0,499.0221773795134,73,0.14717741935483872,none,45947072.88926057,0.990909090909091,981,990,0.98989898989899,0.9919191919191919
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,27,False,inf,2.724764347076416,750,1059,inf,0.0,inf,inf,529.7682501282213,155,0.20666666666666667,divergence,45815321.45594165,0.9873333333333333,1481,1500,0.988,0.9866666666666667
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,28,True,2532.6818680193787,1.248286247253418,414,461,39.59567850077415,27.36823842812531,0.5794360637664795,214.0,502.5412001475901,85,0.20531400966183574,none,45884542.86411739,0.9842615012106537,813,826,0.9806295399515739,0.9878934624697336
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,29,False,inf,2.669529914855957,750,1024,inf,0.0,inf,inf,545.02589489498,183,0.244,divergence,45956298.13050816,0.99,1485,1500,0.9906666666666667,0.9893333333333333
二维高密度场景,2,750,P4_Mid,0.3,0.05,0.12,custom_pid,30,True,2677.306813690815,1.9654083251953125,562,789,43.430220548426306,32.10951191029632,1.1849017143249512,362.0,536.0905969650365,136,0.24199288256227758,none,44169107.61672349,0.9830659536541889,1103,1122,0.9803921568627451,0.9857397504456328
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,1,True,2331.693807146043,0.9081339836120605,256,346,39.244225180617285,24.709998313297145,0.20473217964172363,56.0,461.6898340375309,50,0.1953125,none,45792701.252090275,0.9705882352941176,495,510,0.9764705882352941,0.9647058823529412
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,2,True,2548.0912120428925,2.526538372039795,709,1029,36.27031691543465,26.281486697008535,1.733337640762329,509.0,528.2859617743485,157,0.22143864598025387,none,45276145.45943399,0.981638418079096,1390,1416,0.9788135593220338,0.9844632768361582
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,3,False,inf,2.793750286102295,750,1111,inf,0.0,inf,inf,534.1849625907655,177,0.236,divergence,45655279.96608271,0.9893333333333333,1484,1500,0.9906666666666667,0.988
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,4,False,inf,2.683321237564087,750,1070,inf,0.0,inf,inf,554.5549096629315,187,0.24933333333333332,divergence,45877221.948873185,0.9893333333333333,1484,1500,0.988,0.9906666666666667
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,5,True,2692.4110770825628,1.6508972644805908,501,636,42.61829725344288,31.41256605935688,0.9276928901672363,301.0,513.9388870760615,105,0.20958083832335328,none,45720565.41842474,0.982,982,1000,0.982,0.982
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,6,True,2964.6838083044186,2.318451404571533,666,928,37.81534256131822,28.92940449519406,1.564509391784668,466.0,536.048851409005,124,0.18618618618618618,none,47347432.26547788,0.9887218045112782,1315,1330,0.98796992481203,0.9894736842105263
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,7,False,inf,2.6587605476379395,750,1065,inf,0.0,inf,inf,535.4137198644057,177,0.236,divergence,45972274.5626225,0.986,1479,1500,0.9893333333333333,0.9826666666666667
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,8,True,2498.398858998399,2.1766088008880615,639,890,44.11117551934294,34.191188010357195,1.4293689727783203,439.0,514.6620441398247,120,0.18779342723004694,none,45784822.03133084,0.987460815047022,1260,1276,0.9858934169278997,0.9890282131661442
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,9,True,2603.398711379051,1.896226406097412,560,725,35.61137502623101,29.42677231538239,1.1673493385314941,360.0,521.4750225936265,127,0.22678571428571428,none,45793984.51981145,0.983005366726297,1099,1118,0.9821109123434705,0.9838998211091234
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,10,False,inf,2.704299211502075,750,1076,inf,0.0,inf,inf,527.2742868005483,169,0.22533333333333333,divergence,45614863.84247975,0.9873333333333333,1481,1500,0.988,0.9866666666666667
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,11,True,2659.9560167400423,1.4405040740966797,419,551,38.830152334798754,27.725206632532714,0.7372100353240967,219.0,497.00539694159136,95,0.22673031026252982,none,46173468.92141492,0.9856459330143541,824,836,0.9856459330143541,0.9856459330143541
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,12,True,2300.0383967513344,2.790727376937866,750,1095,36.542709374472786,30.526901917838416,2.3043596744537354,631.0,518.9354303454122,163,0.21733333333333332,none,45734977.60956337,0.9893333333333333,1484,1500,0.9866666666666667,0.992
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,13,False,inf,2.6640608310699463,750,1048,inf,0.0,inf,inf,524.1981662911933,160,0.21333333333333335,divergence,46677577.98249471,0.992,1488,1500,0.992,0.992
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,14,True,2612.322069947022,0.9955601692199707,293,395,40.51594653703037,30.085025939309794,0.2973630428314209,93.0,456.17671689170305,56,0.19112627986348124,none,45790183.50584046,0.9674657534246576,565,584,0.9726027397260274,0.9623287671232876
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,15,True,2501.5442026373357,1.648916244506836,477,654,37.63061415030873,33.49096813429842,0.9642813205718994,277.0,507.1476276173135,111,0.23270440251572327,none,45824050.71633636,0.9800420168067226,933,952,0.9810924369747899,0.9789915966386554
二维高密度场景,2,750,P5_Mid-High,0.4,0.07,0.16,custom_pid,16,True,2475.3243677954924,1.259310245513916,385,512,38.00760046710448,34.00533246003728,0.5910627841949463,185.0,474.85141119170066,74,0.19220779220779222,none,45020265.997960776,0.9765625,750,768,0.9791666666666666,0.9739583333333334
